-50,6.637417793273926
-45,6.957980394363403
-48,7.257967710494995
-53,7.541694641113281
-55,7.860697984695435
-58,8.150092363357544
-57,8.446937322616577
-60,8.741709470748901
-57,9.044237852096558
-60,9.366886854171753
-61,9.655383110046387
-57,9.942562580108643
-60,10.242347478866577
-63,10.561731338500977
-62,10.853042840957642
-59,11.146879434585571
-63,11.44635009765625
-61,11.738822937011719
-59,12.02999210357666
-66,12.35798454284668
-62,12.657381534576416
-66,12.94379210472107
-62,13.260823726654053
-68,13.539639949798584
-66,13.840897560119629
-66,14.130188941955566
-66,14.422796964645386
-69,14.71065354347229
-67,15.023897647857666
-70,15.312830686569214
-70,15.623433589935303
-69,15.92503547668457
-70,16.235106229782104
-72,16.537750482559204
-73,16.8391056060791
-72,17.143465518951416
-76,17.422159433364868
-72,17.72330594062805
-71,18.026823043823242
-74,18.302080392837524
-66,18.610942125320435
-74,18.910363912582397
-73,19.19375252723694
-73,19.488102436065674
-73,19.789374589920044
-76,20.090816259384155
-74,20.389424562454224
-80,20.701175451278687
-73,20.9832181930542
-80,21.282140016555786
-73,21.568087577819824
-77,21.88155484199524
-77,22.186460494995117
-77,22.4581139087677
-77,22.749368906021118
-77,23.044749975204468
-80,23.347678184509277
-76,23.613683223724365
-80,23.880385160446167
-78,24.13196611404419
-79,24.395160675048828
-76,24.637128114700317
-79,24.912761449813843
